"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                Алтанширээ,34407,Бүгд,60.58,64.5,68.86,73.67,78.55,71.12,72.06,73.87,71.84,73.43,74.78,76.01,77.23,72.85,71.55,73.43,75.22,66.35,70.15,74.46,75.58,72.03,63.31,56.7,48.33,51.07,53.37,56.46,62.36,69.35,73.77,52.42,55.02,62.53,66.4,57.76,41.58,47.35,56.26,66.37,69.92,81.66,90.317,99.903,111.092,120.006,113.141,127.218,134.555,146.936,158.762
                Алтанширээ,34407,Адуу,10.2,11.32,12.35,13.49,13.29,11.75,10.74,10.65,10.58,10.62,11,11.36,11.1,10.58,9.98,9.84,8.9,7.67,8.01,8.46,8.12,7.82,7.37,7.12,6.77,7.2,7.22,7.59,8.15,9.24,9.81,6.05,6.34,7.08,7.14,6.29,3.89,4.18,4.42,4.97,5.05,5.38,6.007,6.75,7.639,8.211,7.318,8.265,8.508,9,9.68
                Алтанширээ,34407,Үхэр,3.25,3.65,4.1,4.54,5.13,4.9,5.06,5.41,5.49,5.75,5.6,5.75,5.71,5.73,5.54,5.88,5.53,5.36,5.66,6.11,5.8,5.76,5.87,5.76,5.76,6.16,6.4,6.26,6.27,7.17,7.18,2.24,2.2,2.74,2.99,2.69,1.37,1.71,1.98,2.42,2.7,3.24,3.609,4.263,4.583,4.661,3.78,4.19,4.757,5.39,6.011
                Алтанширээ,34407,Тэмээ,3.92,4.15,4.15,4.3,4.18,4.12,3.79,3.61,3.73,3.87,3.7,3.68,3.46,3.31,2.75,2.67,2.66,2.42,2.46,2.34,2.04,1.42,1.36,1.1,1.15,1.09,1.03,1.04,1.05,1.09,1.15,1.13,1.14,1.15,1.19,1.1,0.88,0.8,0.81,0.85,0.85,0.87,0.773,0.742,0.658,0.62,0.598,0.605,0.554,0.519,0.537
                Алтанширээ,34407,Хонь,36.68,37.99,39.92,42.43,46.16,41.79,43.63,45.06,42.61,43.86,44.87,45.64,46.69,43.33,43.83,46.1,48.85,43.3,45.96,48.65,50.98,48.36,39.46,34.57,27.25,27.22,27.84,29.14,31.93,35.69,37.83,28.52,26,27.33,28.48,26.27,20.43,22.57,26.75,31.5,33.19,38.36,42.606,47.677,53.998,59.448,60.893,68.175,73.009,78.782,84.261
                Алтанширээ,34407,Ямаа,6.54,7.39,8.34,8.9,9.8,8.55,8.84,9.14,9.43,9.34,9.61,9.58,10.28,9.9,9.45,8.95,9.29,7.6,8.06,8.9,8.65,8.67,9.25,8.16,7.4,9.41,10.88,12.43,14.96,16.16,17.8,14.49,19.34,24.23,26.59,21.41,15.01,18.1,22.3,26.63,28.14,33.81,37.322,40.471,44.214,47.066,40.552,45.983,47.727,53.245,58.273
                Даланжаргалан,34410,Бүгд,75.65,78.01,81.58,82.28,88.43,87.18,85.28,79.7,85.08,85.14,77.6,80.17,83.45,78.58,78.04,75.68,73.15,69.2,62.56,67.27,70.55,73.17,72.35,70.4,70.75,77.54,80.43,79.31,88.78,94.83,98.9,66.41,69.16,77.03,84.71,90.78,71.94,80.93,82.69,82.18,82.38,93.76,107.607,126.251,145.755,158.239,154.373,174.714,176.419,196.772,210.571
                Даланжаргалан,34410,Адуу,11.95,12.69,12.55,13.3,14.17,13.85,12.96,11.57,12,11.31,9.72,8.58,7.78,6.88,6.48,6.18,5.85,5.83,5.39,5.62,5.57,5.86,6.05,6.22,7.18,8.16,8.65,8.7,9.96,11.04,10.68,5.74,5.89,6.66,6.99,6.87,5.16,5.26,4.72,4.66,4.35,4.91,5.635,6.651,7.909,8.892,7.805,8.845,8.662,9.75,10.439
                Даланжаргалан,34410,Үхэр,5.06,5.55,5.9,6.49,7.53,7.71,7.9,8.09,8.54,8.55,8.31,7.97,8.11,8.42,8.51,8.44,8.51,8.24,5.69,5.95,6.16,6.56,6.64,6.68,7.37,8.29,8.5,8.47,8.38,9.53,8.98,1.86,1.9,2.28,2.65,3,2.3,2.45,2.59,2.4,2.47,2.99,3.528,4.457,5.117,5.488,5.229,5.672,5.637,6.311,7.169
                Даланжаргалан,34410,Тэмээ,2.12,2.06,2.15,2.04,1.99,1.87,1.9,1.89,1.97,1.99,1.82,1.51,1.47,1.39,1.29,1.28,1.29,1.27,1.25,1.24,1.16,0.99,0.95,0.82,0.8,0.8,0.78,0.81,0.83,0.9,0.86,0.75,0.71,0.77,0.71,0.66,0.6,0.57,0.48,0.49,0.51,0.54,0.578,0.677,0.764,0.704,0.709,0.752,0.787,0.773,0.799
                Даланжаргалан,34410,Хонь,43.46,43.82,45.36,43.19,46.72,46.98,45.95,42.5,45.47,46.98,44.96,48.39,52.14,50.01,50.36,48.61,46.33,43.69,40.91,44.49,47.29,48.64,47.44,44.44,41.48,43.46,44.18,42.81,47.58,51.11,54.18,37.36,36.56,38.21,41.6,45.34,36.44,40.03,40.83,41.56,40.78,45,51.862,61.479,70.673,78.101,79.672,89.505,92.354,99.993,107.985
                Даланжаргалан,34410,Ямаа,13.05,13.89,15.62,17.26,18.02,16.78,16.57,15.65,17.09,16.31,12.79,13.72,13.94,11.89,11.41,11.16,11.17,10.18,9.32,9.97,10.38,11.12,11.28,12.25,13.93,16.84,18.32,18.53,22.03,22.26,24.21,20.7,24.11,29.12,32.77,34.91,27.45,32.62,34.07,33.07,34.27,40.33,46.004,52.987,61.292,65.054,60.958,69.94,68.979,79.945,84.179
                    Дэлгэрэх,34413,Бүгд,56.55,57.74,61.89,66.27,70.15,71.64,74.47,74.08,76.36,80.4,84.82,85.71,88.59,75.87,79.69,84.74,87.05,80.61,80.09,82.16,85.38,86.93,81.76,80.07,71.5,74.98,78.5,73.01,84.27,97.78,94.73,67.14,71.14,82.94,85.5,86.25,81.46,94.54,103.65,119.74,127.11,135.2,147.084,159.547,180.51,186.893,170.137,186.188,206.242,233.142,234.29
                    Дэлгэрэх,34413,Адуу,8.38,7.63,7.74,8.3,7.92,8.04,7.92,7.08,7.01,7.16,7.11,7.46,7.46,6.12,5.51,5.5,5.69,5.58,5.81,6.08,6.29,6.75,6.99,7.55,7.49,8.58,9.31,9.97,11.24,13.31,12.99,7.46,8.06,9.25,9.41,8.85,7.62,8.32,8.71,9.78,10.85,11.39,12.633,13.643,15.273,16.576,13.439,14.828,16.539,17.59,16.979
                    Дэлгэрэх,34413,Үхэр,4.83,5.28,5.67,6.28,6.84,6.83,6.8,7.29,7.46,7.67,8.29,8.24,8.14,7.45,7.85,8.51,8.47,7.63,7.18,7.54,7.83,8.02,8.5,8.53,8.48,9.44,9.5,7.61,8.25,9.89,9.68,3,3.17,3.93,4.19,3.93,3.74,4.23,4.72,5.65,6.16,6.85,7.543,8.252,9.333,9.033,6.711,7.361,8.515,10.025,10.757
                    Дэлгэрэх,34413,Тэмээ,0.99,0.99,0.95,0.96,0.93,0.96,0.87,0.77,0.74,0.76,0.79,0.83,0.84,0.84,0.88,0.87,0.87,0.8,0.84,0.88,0.9,0.87,0.9,0.87,1.15,1.08,1.11,1.01,1.05,1.14,1.12,1.11,1.1,1.17,1.25,1.15,1.08,1.12,1.1,1.18,1.2,1.25,1.299,1.3,1.25,1.193,1.137,1.175,1.26,1.285,1.218
                    Дэлгэрэх,34413,Хонь,39.06,40.28,43.57,46.34,49.82,50.87,53.67,53.59,55.66,58.64,62.02,62.2,64.33,54.79,58.07,61.71,62.86,58.46,57.99,58.89,61.31,61.02,54.99,51.64,41.97,40.65,41.68,37.85,43.16,49.89,47.38,36.39,34.28,36.44,38.52,40.18,38.83,44.16,48.85,57.11,62.32,65.62,72.001,78.975,90.66,94.829,90.404,96.931,107.087,122.255,122.151
                    Дэлгэрэх,34413,Ямаа,3.29,3.56,3.97,4.39,4.65,4.94,5.21,5.35,5.49,6.17,6.61,6.98,7.82,6.67,7.38,8.15,9.16,8.15,8.28,8.78,9.05,10.27,10.38,11.5,12.42,15.23,16.91,16.57,20.58,23.55,23.56,19.18,24.54,32.15,32.13,32.13,30.19,36.71,40.27,46.02,46.59,50.09,53.608,57.377,63.994,65.262,58.446,65.893,72.841,81.987,83.185
                    Замын-Үүд,34416,Бүгд,0.27,0.3,0.35,0.55,0.69,0.53,0.53,0.53,0.44,0.4,0.43,0.47,0.49,0.51,0.56,0.63,0.69,0.81,0.89,1.41,1.5,4.66,,,6.14,7.21,8.31,7.88,9.75,11.45,10.38,8.1,3.36,5.03,6.97,10.37,8.25,10.93,14,18.66,19.92,21.98,22.273,25.166,27.491,28.178,25.095,26.88,30.276,54.34,34.237
                    Замын-Үүд,34416,Адуу,0.03,0.02,0.03,0.09,0.25,0.04,0.04,0.03,0.04,0.03,0.02,0.02,0.03,0.04,0.04,0.05,0.07,0.09,0.1,0.1,0.13,0.37,,,0.55,0.63,0.7,0.71,1.06,1.24,1.37,1.13,0.33,0.61,0.71,1.15,0.83,0.97,1.14,1.45,1.6,1.93,2.06,2.26,2.291,2.21,2.279,2.344,2.693,2.769,3.317
                    Замын-Үүд,34416,Үхэр,0.05,0.05,0.07,0.14,0.24,0.15,0.16,0.14,0.17,0.18,0.2,0.22,0.25,0.27,0.28,0.28,0.29,0.35,0.35,0.38,0.36,0.67,,,0.83,0.88,1,1.01,1.33,1.51,1.27,0.98,0.21,0.29,0.4,0.52,0.4,0.47,0.62,0.84,0.95,1.05,1.031,1.246,1.47,1.426,1.46,1.594,1.807,2.136,2.207
                    Замын-Үүд,34416,Тэмээ,,,0,0,0.03,,,,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.03,,,0.1,0.1,0.15,0.1,0.13,0.14,0.14,0.14,0.17,0.17,0.2,0.32,0.31,0.38,0.43,0.56,0.66,0.71,0.781,0.833,0.819,0.94,0.938,0.919,0.85,0.941,0.842
                    Замын-Үүд,34416,Хонь,0.01,0.03,0.06,0.09,0.07,0.13,0.15,0.16,0.14,0.1,0.12,0.14,0.12,0.14,0.16,0.19,0.24,0.28,0.35,0.71,0.71,2.35,,,2.86,3.04,3.31,2.95,3.37,3.93,3.49,2.54,1.04,1.41,1.87,2.91,2.65,3.55,4.82,6.23,6.87,7.39,7.808,8.475,9.351,9.657,8.417,8.748,10.256,27.99,11.188
                    Замын-Үүд,34416,Ямаа,0.18,0.19,0.19,0.23,0.1,0.2,0.18,0.2,0.09,0.09,0.08,0.09,0.08,0.07,0.08,0.1,0.08,0.09,0.09,0.21,0.3,1.24,,,1.8,2.57,3.16,3.11,3.87,4.64,4.12,3.31,1.61,2.55,3.8,5.48,4.06,5.56,7,9.58,9.85,10.9,10.593,12.352,13.56,13.945,12.001,13.275,14.67,20.504,16.683
                    Иххэт,34419,Бүгд,48.29,51.5,55.26,56.9,60.15,59.57,61.11,57.15,60.25,60.31,55.05,58.06,58.17,52.36,48.78,46.83,43.74,42.28,40.26,45.41,47.8,52.54,67.29,60.31,56.8,59.09,57.18,58.04,64.53,67.07,67.17,59.69,57.41,62.46,67.01,75.57,62.45,65.73,63.92,66.98,72.5,85.29,95.211,110.539,124.042,134.572,139.723,167.214,164.074,177.059,198.548
                    Иххэт,34419,Адуу,8.45,8.81,9.16,9.39,9.41,9.02,8.81,8.16,8.38,8.35,7.48,7.53,7.68,7.14,6.45,5.88,4.95,4.47,4.25,4.41,4.49,4.24,5.84,6.16,6.31,6.57,6.84,6.86,7.2,7.69,7.54,4.66,4.81,5.22,5.48,5.8,4.96,4.67,3.66,3.56,3.77,4.32,5.049,5.851,7.03,8.324,9.335,11.036,10.818,11.452,12.201
                    Иххэт,34419,Үхэр,3.48,3.8,3.88,4.51,5.06,5.4,5.34,5.63,6.09,6.32,5.54,5.92,6.64,6.92,6.77,6.5,5.97,5.71,5.64,5.87,5.92,5.29,7.34,7.29,7.18,7.14,7.11,6.7,6.76,7.74,7.07,2.67,2.52,2.83,3.27,3.7,3.06,3,2.87,2.99,3.32,3.64,4.252,5.074,5.61,6.192,6.401,7.714,7.29,7.797,9.333
                    Иххэт,34419,Тэмээ,1.33,1.33,1.29,1.23,1.21,1.19,1.19,1.2,1.24,1.26,1.11,1.1,1.11,0.97,0.97,0.88,0.77,0.8,0.75,0.82,0.73,0.52,0.49,0.43,0.47,0.46,0.41,0.4,0.43,0.44,0.38,0.37,0.33,0.32,0.32,0.31,0.27,0.19,0.14,0.14,0.15,0.16,0.166,0.18,0.205,0.164,0.164,0.2,0.189,0.173,0.193
                    Иххэт,34419,Хонь,31.26,33.83,36.78,37.65,40.11,39.77,41.53,38.12,40.35,40.15,37.24,39.71,38.62,34.05,31.49,30.78,29.13,28.81,26.87,30.94,32.76,34.7,44.05,36.94,33.55,32.45,30.43,30.99,35.01,36.06,36.87,35.73,31.66,31.29,31.7,34.51,28.27,29.16,29.12,30.93,34.44,40.08,45.53,53.71,59.685,66.124,70.162,83.783,83.265,87.551,97.435
                    Иххэт,34419,Ямаа,3.78,3.74,4.16,4.12,4.36,4.2,4.24,4.04,4.18,4.24,3.67,3.81,4.13,3.28,3.1,2.79,2.92,2.49,2.76,3.38,3.91,7.79,9.56,9.5,9.28,12.48,12.4,13.1,15.13,15.14,15.32,16.25,18.1,22.8,26.24,31.25,25.89,28.71,28.14,29.37,30.82,37.08,40.214,45.724,51.512,53.768,53.661,64.481,62.512,70.086,79.386
                    Мандах,34422,Бүгд,48.95,52.44,57.3,59.19,64.92,61.67,58.22,61.8,64.72,66.15,55.31,45.45,50.42,53.14,49.28,48.95,52.73,55.67,61.97,65.43,57.65,57.78,54.81,48.85,55.76,60.25,65.12,70.12,68.68,80.44,69.87,64.48,71.02,65.9,74.11,64.55,47.03,53.02,58.76,69.63,64.86,76.83,89.9,105.179,113.483,113.681,132.212,154.035,171.393,189.007,191.018
                    Мандах,34422,Адуу,5.75,6.09,6.54,6.43,7.07,7.34,7.44,7.67,8.15,8.28,6.34,5.55,5.79,5.78,5.79,5.9,5.91,6.24,6.6,6.78,6,5.99,5.75,5.01,5.4,6.08,6.6,7,7.15,8.28,6.95,5.93,5.88,5.07,5.38,4.3,3.1,3.06,2.96,3.28,3.42,4,4.636,5.41,6.116,6.566,6.957,7.901,8.496,9.609,9.887
                    Мандах,34422,Үхэр,1.16,1.31,1.5,1.81,2.2,2.26,2.21,2.52,2.68,2.86,2.38,1.92,2.17,2.38,2.45,2.61,2.77,3.15,3.63,3.76,3.24,3.39,3.45,2.83,3.35,4.05,4.55,4.97,4.51,5.03,3.32,2.39,2.52,2.44,2.81,2.49,0.76,0.73,0.77,0.93,0.99,1.25,1.441,1.719,1.896,1.98,2.257,2.791,3.232,3.928,4.405
                    Мандах,34422,Тэмээ,11.04,11.98,12.27,12.91,12.95,11.93,11.45,12.17,12.69,13.07,10.96,10.18,10.49,11.23,11.39,11.48,11.5,11.61,12.2,11.94,11.05,10.17,9.56,7.55,6.32,5.55,5.27,4.86,4.64,4.79,4.61,4.54,4.48,4.48,4.43,4.61,4.39,4.09,4.05,3.9,4.12,4.38,4.673,5.133,5.752,6.124,6.473,7.178,7.716,7.986,8.528
                    Мандах,34422,Хонь,16.63,17.8,19.07,19.08,21.1,20.37,20.11,21.41,22.14,22.59,20.99,16.11,16.65,16.46,15.11,14.65,15.92,16.63,18.27,19.96,19.38,20.65,20.54,19.61,22.83,24.05,25.72,26.61,26.77,31.11,27.94,23.96,25.29,23.22,23.94,20.81,14.75,15.51,17.43,20.83,21.23,24.86,29.02,34.741,38.701,39.739,46.342,52.851,57.736,61.904,61.013
                    Мандах,34422,Ямаа,14.37,15.27,17.93,18.96,21.6,19.77,17.02,18.03,19.06,19.35,14.64,11.69,15.33,17.29,14.54,14.32,16.64,18.04,21.27,23,17.97,17.58,15.52,13.85,17.87,20.53,22.98,26.69,25.62,31.23,27.05,27.66,32.85,30.7,37.55,32.34,24.04,29.62,33.56,40.7,35.09,42.34,50.13,58.176,61.018,59.272,70.183,83.314,94.213,105.58,107.185
                    Өргөн,34425,Бүгд,47.12,49.48,53.96,58.68,60.01,59.27,56.43,57.94,60.15,58.08,58.77,59.91,58.55,52.75,52.79,52.19,52.77,53.38,58.13,61.13,58.58,60.17,61.81,59.14,57.2,60.18,63.09,66.72,71.71,80.71,85.29,67.05,67.49,74.58,77.81,55.93,36.66,40.09,48.32,59.05,67.42,77.92,83.705,96.802,112.807,127.572,113.868,128.297,152.778,169.925,187.231
                    Өргөн,34425,Адуу,5.92,6.51,6.92,7.5,7.1,6.97,6.51,6.53,7.17,7.16,6.18,6.02,6.13,5.58,5.59,5.55,5.45,5.27,5.74,5.97,5.51,5.61,5.65,5.7,5.82,6.08,6.55,7.15,7.61,8.88,9.25,6.66,6.14,6.75,6.87,5.08,3.51,3.61,4.19,4.98,5.63,6.39,6.844,7.629,8.653,9.383,7.053,8.028,9.244,10.165,11.624
                    Өргөн,34425,Үхэр,3.11,3.47,3.79,4.59,5.12,5.23,4.79,5.11,5.33,4.49,4.59,4.78,4.47,4.03,4.13,4.4,4.58,4.33,4.67,4.85,4.22,4.12,4.32,4.39,5.1,5.78,6.18,6.83,7.03,8.31,8.49,4.22,3.77,4.61,4.85,2.89,1.64,1.86,2.2,2.78,3.21,3.65,3.886,4.443,5.321,5.959,5.043,5.837,7.086,8.32,9.245
                    Өргөн,34425,Тэмээ,3.35,3.66,3.67,3.83,3.56,3.39,3.26,3.3,3.26,3.32,3.24,3.49,3.27,3.1,3.26,3.28,3.02,2.91,3.18,3.08,2.6,1.89,1.62,1.45,1.07,1.08,1.08,1.13,1.22,1.3,1.37,1.31,1.32,1.35,1.37,1.15,0.89,0.83,0.86,0.89,0.99,1.05,1.09,1.093,1.125,1.166,1.303,1.342,1.451,1.426,1.441
                    Өргөн,34425,Хонь,25,25.57,27.9,29.34,29.71,29.64,28.24,29.24,29.3,29.15,30.67,32.28,32.15,28.24,27.88,26.86,27.47,28.35,30.49,32.03,32,33.38,34.91,32.65,30.26,30,30.76,31.64,34,37.89,40.58,32.33,31.42,32.54,33.74,25.87,17.11,17.39,20.52,24.56,27.91,31.95,35.296,41.462,48.48,55.381,53.513,60.225,70.834,76.863,85.649
                    Өргөн,34425,Ямаа,9.74,10.27,11.69,13.41,14.53,14.05,13.64,13.76,15.1,13.96,14.1,13.35,12.54,11.8,11.92,12.1,12.26,12.54,14.05,15.2,14.26,15.16,15.31,14.95,14.95,17.24,18.52,19.97,21.85,24.33,25.61,22.54,24.85,29.34,30.99,20.94,13.5,16.39,20.55,25.84,29.68,34.89,36.589,42.175,49.228,55.683,46.956,52.865,64.163,73.151,79.272
                    Сайхандулаан,34428,Бүгд,51.25,53.64,55.18,58.92,61.84,57.2,53.36,55.57,56.37,58.13,52.67,51.94,54.33,54.17,54.54,55.07,56.03,56.78,62.33,62.36,52.68,55.05,52.44,43.68,49.36,53.36,54.16,56.89,57.57,65.06,63.32,66.04,65.62,71.51,79.4,64.33,37.08,41.23,50.81,62.8,63.36,74.54,87.204,103.095,123.177,138.708,145.015,164.78,182.195,193.077,199.263
                    Сайхандулаан,34428,Адуу,5.31,6.37,5.56,6.88,7.58,7.31,7.1,7.21,7.48,7.63,7.43,6.83,6.77,6.51,6.21,6.1,5.65,5.48,5.69,5.74,4.92,4.86,4.72,4.55,5.34,5.75,6.08,6.18,6.74,7.64,7.46,7.28,6.5,7.09,7.53,5.46,3.17,3.27,3.71,4.29,4.65,5.05,5.869,6.945,8.429,9.739,9.751,10.82,11.202,11.818,12.647
                    Сайхандулаан,34428,Үхэр,2.11,2.53,2.78,3.41,4.08,4.24,4.16,4.62,4.84,4.78,4.72,4.23,4.1,4.25,4.37,4.58,4.96,4.98,5.35,5.65,4.2,4.19,3.84,2.4,3.06,3.78,4.36,4.6,4.58,5.28,5.05,4.46,4.1,4.56,5.02,3.25,0.81,0.86,1.09,1.39,1.49,1.82,2.25,2.683,3.507,4.159,4.423,5.376,6.426,7.334,8.474
                    Сайхандулаан,34428,Тэмээ,8.66,9.46,9.62,9.68,10.19,9.2,8.79,9.29,9.6,9.95,9.42,9.11,9.54,9.91,10.16,10.12,9.88,9.96,10.44,10.34,8.82,7.56,6.46,3.52,3.11,2.76,2.58,2.49,2.44,2.47,2.5,2.47,2.55,2.72,2.74,2.57,2.04,1.88,2,2.1,2.32,2.73,2.875,3.156,3.443,3.668,4.013,4.435,4.686,4.563,4.763
                    Сайхандулаан,34428,Хонь,23.76,24.33,25.16,25.74,25.83,23.96,22.73,23.53,22.7,24.3,22.19,23.39,24.86,24.19,24.04,23.72,24.53,25.52,28.4,27.45,23.49,24.76,23.26,20.79,21.8,22.34,21.48,22.2,21.91,24.74,24.32,24.67,23.34,24.07,26.53,22.19,14.31,15.33,18.46,23.56,24.59,29.04,34.616,41.314,50.661,57.813,60.368,68.354,76.676,81.526,84.364
                    Сайхандулаан,34428,Ямаа,11.41,10.95,12.07,13.23,14.16,12.48,10.59,10.92,11.75,11.48,8.9,8.37,9.05,9.31,9.76,10.55,11.01,10.84,12.44,13.19,11.23,13.69,14.17,12.41,16.04,18.74,19.65,21.42,21.9,24.93,23.99,27.17,29.12,33.07,37.58,30.86,16.75,19.89,25.55,31.45,30.32,35.9,41.594,48.997,57.137,63.329,66.46,75.795,83.205,87.836,89.015
                    Улаанбадрах,34431,Бүгд,56.45,59.59,61.28,58.84,94.43,69.56,71.69,74.51,77.82,69.87,65.28,65.09,71.16,70.01,70.28,73.78,74.4,77.68,82.16,87.23,69.8,75.26,82.32,77.17,72.6,78.99,81.68,88.63,92.44,96.88,84.99,68.02,55.85,63.74,72.57,77.23,57.66,67.4,80.34,91.16,86.98,96.67,100.904,113.537,121.375,125.606,121.644,138.649,140.542,157.347,170.758
                    Улаанбадрах,34431,Адуу,6.26,6.68,7,6.75,7.5,7.2,7.57,7.39,7.43,6.71,5.92,5.87,5.98,5.55,5.85,5.58,5.55,5.47,5.82,6.15,5.31,5.27,5.49,6.19,6.37,6.93,7.47,8.05,8.84,9.26,8.73,6.24,4.15,4.81,5.31,5.61,4.94,5.42,5.97,6.53,7.06,7.78,8.425,9.355,10.287,10.845,9.778,10.731,11.075,12.111,13.835
                    Улаанбадрах,34431,Үхэр,1.78,2.17,2.38,2.44,6.19,3.17,3.44,3.65,3.81,3.83,3.62,3.22,3.53,3.63,3.82,3.68,3.54,3.66,3.8,4.49,3.25,3.55,4.26,4.58,4.8,5.59,6.19,6.55,6.68,7.47,5.39,3.59,2.04,2.56,3.1,3.51,2.26,2.69,3.06,3.51,3.44,3.68,3.799,4.356,4.909,5.269,5,5.719,6.503,7.372,8.471
                    Улаанбадрах,34431,Тэмээ,8.56,8.91,8.7,7.37,0.62,7.99,8.01,8.23,8.26,8.26,8.05,8.21,8.27,8.61,8.65,8.67,8.71,8.56,9.02,9.28,7.87,7.25,5.32,4.7,4.42,4.08,3.79,3.49,3.69,3.64,3.61,3.23,3.1,3.04,3.07,3.02,3.05,3.04,3.14,3.27,3.47,3.72,3.871,3.94,4.181,4.288,4.529,4.885,5.211,5.389,5.573
                    Улаанбадрах,34431,Хонь,23.93,24.82,25,24.87,76.15,29.64,30.28,31.17,32.24,28.36,26.87,28.27,31.98,30.95,31,33.33,35.35,38.57,39.83,40.85,35.13,37.52,40.46,35.45,30.74,31.33,31.36,33.15,33.94,35.26,31.3,23.27,19.09,20.42,23.08,24.8,18.71,21.88,25.94,30.35,30.45,33.59,34.608,39.02,42.519,44.76,44.767,51.761,52.282,57.296,60.234
                    Улаанбадрах,34431,Ямаа,15.92,17.01,18.21,17.41,3.98,21.56,22.38,24.06,26.08,22.7,20.82,19.52,21.4,21.28,20.96,22.52,21.25,21.41,23.7,26.46,18.26,21.68,26.81,26.25,26.27,31.07,32.87,37.39,39.29,41.25,35.95,31.69,27.47,32.91,38.02,40.29,28.7,34.37,42.23,47.51,42.55,47.9,50.201,56.866,59.479,60.444,57.57,65.553,65.471,75.179,82.645
                    Хатанбулаг,34434,Бүгд,32.01,34.35,34.31,27.37,68.23,90.9,90.31,83.66,92.38,94.36,95.22,84.57,93.91,93.83,97.75,96.63,89.21,91.21,91.86,99.71,102.44,107.79,109.02,98.21,104.4,116.01,125.02,137.12,141.05,139.85,102.18,80.01,86.92,103.37,122.83,132.46,116.37,139.31,160.11,184.78,148.97,169.72,182.289,201.589,196.879,196.128,201.299,228.394,228.584,260.184,284.155
                    Хатанбулаг,34434,Адуу,1.49,1.57,2.76,1.53,7.46,6.58,7.09,6.73,7.55,7.9,7.83,7.21,8.1,8.12,8.72,9.01,8.13,8.53,8.63,8.94,8.71,8.46,8.63,7.69,8.12,8.94,9.94,11.04,11.35,11.71,9.45,5.88,5.98,6.7,7.49,7.73,6.42,7.06,8,8.93,9.37,10.84,11.798,12.393,12.71,12.745,12.156,13.119,13.15,14.356,15.802
                    Хатанбулаг,34434,Үхэр,0.85,1.05,1.06,0.97,2.92,6.97,7.28,7.61,8.08,8.75,9.21,8.51,9.43,10.04,10.6,10.4,9.79,8.9,8.58,9.68,10.42,11.01,11.32,9.58,10.04,11.4,12.88,14.33,14.2,12.95,7.22,3.64,3.91,4.91,6.04,6.56,5.62,6.25,7.38,8.57,6.93,7.43,8.023,10.002,8.864,8.864,8.449,9.743,9.972,10.854,11.905
                    Хатанбулаг,34434,Тэмээ,12.61,13.35,13.23,9.83,7.85,16.89,15.18,15.05,14.98,15.47,14.25,12.25,12.68,13.12,13.25,13.13,12.34,12.02,12.3,12.61,11.72,10.45,9.76,7.49,6.8,6.64,6.32,6.25,6.09,6.01,5.37,4.71,4.72,4.9,5.08,5.02,4.87,4.96,5.07,5.37,5.71,6.14,6.378,6.413,6.703,6.795,7.014,7.412,7.75,7.917,8.418
                    Хатанбулаг,34434,Хонь,11.29,12.06,10.95,10.07,29.2,31.42,32.18,29.11,31.95,32.17,33.73,32.13,35.95,35.51,38.09,36.53,34.53,36.28,36.47,37.3,39.79,43.86,44.7,40.92,42.3,44.6,46.45,49.66,51.48,50.63,37.11,26.52,26.98,29.82,35.09,38.38,33.79,39.54,45.23,52.73,45.61,52.76,56.682,62.46,61.21,62.042,65.757,73.96,73.262,79.22,85.967
                    Хатанбулаг,34434,Ямаа,5.77,6.31,6.31,4.97,20.81,29.05,28.59,25.15,29.82,30.07,30.2,24.47,27.76,27.03,27.1,27.57,24.42,25.48,25.88,31.18,31.8,34.02,34.6,32.53,37.14,44.43,49.44,55.84,57.93,58.55,43.03,39.26,45.34,57.04,69.14,74.77,65.68,81.51,94.42,109.18,81.36,92.55,99.408,110.321,107.392,105.682,107.923,124.16,124.45,147.837,162.063
                    Хөвсгөл,34437,Бүгд,41.39,43.16,42.35,38.57,89.36,48.09,49.81,45.38,48.11,46.9,48.2,46.16,51.71,53.49,53.91,51.25,51.51,53.38,56.73,62.79,60.21,62.39,66,58.14,61.2,69.02,72.48,79.37,80.84,88.01,67.98,48.03,46.73,53.66,63.54,69.01,48.65,58.67,72.32,85.39,72.32,84.03,92.173,107.381,116.029,118.519,104.907,121.693,143.016,159.144,175.786
                    Хөвсгөл,34437,Адуу,4.17,4.28,4.35,4.18,6.01,5.19,5.64,5.68,6.17,6.51,7.03,6.67,7.15,7.44,7.43,6.98,6.5,6.41,6.36,6.48,6.21,6.11,6.45,5.24,5.68,6.44,7.15,8.22,8.85,9.54,8.69,4.64,4.17,4.63,5.1,5.32,3.87,4.34,5.04,6.08,6.38,7.26,7.633,8.402,8.831,9.083,7.583,8.289,8.932,10.163,12.029
